Station_ID,DATE,Element,VALUE,Measurement_Flag,Quality_Flag,Source_Flag,Observation_Time,Year
NZ000093292,20230101,TMAX,196,"","",S,"",2023
NZ000093292,20230101,TMIN,140,"","",S,"",2023
NZ000093417,20230101,TMAX,216,"","",S,"",2023
NZ000093417,20230101,TMIN,72,"","",S,"",2023
NZ000093844,20230101,TMAX,216,"","",S,"",2023
NZ000093844,20230101,TMIN,69,"","",S,"",2023
NZ000933090,20230101,TMIN,122,"","",S,"",2023
NZ000936150,20230101,TMAX,194,"","",S,"",2023
NZ000936150,20230101,TMIN,56,"","",S,"",2023
NZ000939450,20230101,TMIN,70,"","",S,"",2023
NZM00093110,20230101,TMAX,229,"","",S,"",2023
NZM00093110,20230101,TMIN,160,"","",S,"",2023
NZM00093439,20230101,TMIN,140,"","",S,"",2023
NZM00093678,20230101,TMIN,100,"","",S,"",2023
NZM00093781,20230101,TMAX,194,"","",S,"",2023
NZM00093781,20230101,TMIN,56,"","",S,"",2023
NZM00093929,20230101,TMAX,138,"","",S,"",2023
NZM00093929,20230101,TMIN,99,"","",S,"",2023
NZ000093292,20230102,TMIN,140,"","",S,"",2023
NZ000093417,20230102,TMIN,72,"","",S,"",2023
NZ000093844,20230102,TMAX,237,"","",S,"",2023
NZ000093844,20230102,TMIN,95,"","",S,"",2023
NZ000933090,20230102,TMAX,233,"","",S,"",2023
NZ000933090,20230102,TMIN,140,"","",S,"",2023
NZ000936150,20230102,TMAX,208,"","",S,"",2023
NZ000936150,20230102,TMIN,85,"","",S,"",2023
NZ000939450,20230102,TMIN,90,"","",S,"",2023
NZM00093110,20230102,TMIN,160,"","",S,"",2023
NZM00093439,20230102,TMAX,208,"","",S,"",2023
NZM00093439,20230102,TMIN,129,"","",S,"",2023
NZM00093678,20230102,TMIN,111,"","",S,"",2023
NZM00093781,20230102,TMAX,208,"","",S,"",2023
NZM00093781,20230102,TMIN,85,"","",S,"",2023
NZM00093929,20230102,TMIN,120,"","",S,"",2023
NZ000093292,20230103,TMAX,214,"","",S,"",2023
NZ000093292,20230103,TMIN,142,"","",S,"",2023
NZ000093417,20230103,TMIN,96,"","",S,"",2023
NZ000093844,20230103,TMAX,257,"","",S,"",2023
NZ000093844,20230103,TMIN,104,"","",S,"",2023
NZ000933090,20230103,TMAX,249,"","",S,"",2023
NZ000933090,20230103,TMIN,162,"","",S,"",2023
NZ000936150,20230103,TMAX,230,"","",S,"",2023
NZ000936150,20230103,TMIN,153,"","",S,"",2023
NZ000939450,20230103,TMAX,175,"","",S,"",2023
NZ000939450,20230103,TMIN,105,"","",S,"",2023
NZM00093110,20230103,TMAX,241,"","",S,"",2023
NZM00093110,20230103,TMIN,168,"","",S,"",2023
NZM00093439,20230103,TMIN,129,"","",S,"",2023
NZM00093678,20230103,TMAX,208,"","",S,"",2023
NZM00093678,20230103,TMIN,126,"","",S,"",2023
NZM00093781,20230103,TMAX,230,"","",S,"",2023
NZM00093781,20230103,TMIN,153,"","",S,"",2023
NZM00093929,20230103,TMAX,165,"","",S,"",2023
NZM00093929,20230103,TMIN,120,"","",S,"",2023
NZ000093292,20230104,TMAX,216,"","",S,"",2023
NZ000093292,20230104,TMIN,156,"","",S,"",2023
NZ000093417,20230104,TMAX,265,"","",S,"",2023
NZ000093417,20230104,TMIN,154,"","",S,"",2023
NZ000093844,20230104,TMAX,239,"","",S,"",2023
NZ000093844,20230104,TMIN,145,"","",S,"",2023
NZ000933090,20230104,TMIN,162,"","",S,"",2023
NZ000936150,20230104,TMAX,227,"","",S,"",2023
NZ000936150,20230104,TMIN,157,"","",S,"",2023
NZ000939450,20230104,TMAX,175,"","",S,"",2023
NZ000939450,20230104,TMIN,93,"","",S,"",2023
NZM00093110,20230104,TMAX,216,"","",S,"",2023
NZM00093110,20230104,TMIN,175,"","",S,"",2023
NZM00093439,20230104,TMAX,242,"","",S,"",2023
NZM00093439,20230104,TMIN,168,"","",S,"",2023
NZM00093678,20230104,TMAX,205,"","",S,"",2023
NZM00093678,20230104,TMIN,135,"","",S,"",2023
NZM00093781,20230104,TMAX,227,"","",S,"",2023
NZM00093781,20230104,TMIN,157,"","",S,"",2023
NZM00093929,20230104,TMAX,157,"","",S,"",2023
NZM00093929,20230104,TMIN,84,"","",S,"",2023
NZ000093292,20230105,TMAX,209,"","",S,"",2023
NZ000093292,20230105,TMIN,172,"","",S,"",2023
NZ000093417,20230105,TMAX,238,"","",S,"",2023
NZ000093417,20230105,TMIN,161,"","",S,"",2023
NZ000093844,20230105,TMIN,152,"","",S,"",2023
NZ000933090,20230105,TMAX,230,"","",S,"",2023
NZ000933090,20230105,TMIN,172,"","",S,"",2023
NZ000936150,20230105,TMIN,142,"","",S,"",2023
NZ000939450,20230105,TMAX,149,"","",S,"",2023
NZ000939450,20230105,TMIN,76,"","",S,"",2023
NZM00093110,20230105,TMAX,226,"","",S,"",2023
NZM00093110,20230105,TMIN,183,"","",S,"",2023
NZM00093439,20230105,TMAX,228,"","",S,"",2023
NZM00093439,20230105,TMIN,168,"","",S,"",2023
NZM00093678,20230105,TMIN,148,"","",S,"",2023
NZM00093781,20230105,TMIN,142,"","",S,"",2023
NZM00093929,20230105,TMIN,65,"","",S,"",2023
NZ000093292,20230106,TMAX,229,"","",S,"",2023
NZ000093292,20230106,TMIN,172,"","",S,"",2023
NZ000093417,20230106,TMAX,223,"","",S,"",2023
NZ000093417,20230106,TMIN,172,"","",S,"",2023
NZ000093844,20230106,TMAX,221,"","",S,"",2023
NZ000093844,20230106,TMIN,109,"","",S,"",2023
NZ000933090,20230106,TMAX,228,"","",S,"",2023
NZ000933090,20230106,TMIN,178,"","",S,"",2023
