Station_ID,DATE,Element,VALUE,Measurement_Flag,Quality_Flag,Source_Flag,Observation_Time,Year
NZ000093994,19460117,TMIN,207,"","",G,"",1946
NZ000933090,19460117,TMAX,196,"","",G,"",1946
NZ000933090,19460117,TMIN,157,"","",G,"",1946
NZ000939450,19460117,TMAX,118,"","",G,"",1946
NZ000939450,19460117,TMIN,42,"","",G,"",1946
NZ000093994,19460118,TMAX,248,"","",G,"",1946
NZ000093994,19460118,TMIN,185,"","",G,"",1946
NZ000933090,19460118,TMAX,209,"","",G,"",1946
NZ000933090,19460118,TMIN,136,"","",G,"",1946
NZ000939450,19460118,TMAX,102,"","",G,"",1946
NZ000939450,19460118,TMIN,42,"","",G,"",1946
NZ000093994,19460119,TMAX,251,"","",G,"",1946
NZ000093994,19460119,TMIN,176,"","",G,"",1946
NZ000933090,19460119,TMAX,190,"","",G,"",1946
NZ000933090,19460119,TMIN,57,"","",G,"",1946
NZ000939450,19460119,TMAX,110,"","",G,"",1946
NZ000939450,19460119,TMIN,43,"","",G,"",1946
NZ000093994,19460120,TMAX,249,"","",G,"",1946
NZ000093994,19460120,TMIN,194,"","",G,"",1946
NZ000933090,19460120,TMAX,186,"","",G,"",1946
NZ000933090,19460120,TMIN,70,"","",G,"",1946
NZ000939450,19460120,TMAX,100,"","",G,"",1946
NZ000939450,19460120,TMIN,69,"","",G,"",1946
NZ000093994,19460121,TMAX,241,"","",G,"",1946
NZ000093994,19460121,TMIN,183,"","",G,"",1946
NZ000933090,19460121,TMAX,203,"","",G,"",1946
NZ000933090,19460121,TMIN,121,"","",G,"",1946
NZ000939450,19460121,TMAX,115,"","",G,"",1946
NZ000939450,19460121,TMIN,84,"","",G,"",1946
NZ000093994,19460122,TMAX,248,"","",G,"",1946
NZ000093994,19460122,TMIN,183,"","",G,"",1946
NZ000933090,19460122,TMAX,183,"","",G,"",1946
NZ000933090,19460122,TMIN,157,"","",G,"",1946
NZ000939450,19460122,TMAX,105,"","",G,"",1946
NZ000939450,19460122,TMIN,70,"","",G,"",1946
NZ000093994,19460123,TMAX,251,"","",G,"",1946
NZ000093994,19460123,TMIN,183,"","",G,"",1946
NZ000933090,19460123,TMAX,196,"","",G,"",1946
NZ000933090,19460123,TMIN,101,"","",G,"",1946
NZ000939450,19460123,TMAX,96,"","",G,"",1946
NZ000939450,19460123,TMIN,60,"","",G,"",1946
NZ000093994,19460124,TMAX,252,"","",G,"",1946
NZ000093994,19460124,TMIN,199,"","",G,"",1946
NZ000933090,19460124,TMAX,194,"","",G,"",1946
NZ000933090,19460124,TMIN,92,"","",G,"",1946
NZ000939450,19460124,TMAX,114,"","",G,"",1946
NZ000939450,19460124,TMIN,64,"","",G,"",1946
NZ000093994,19460125,TMAX,246,"","",G,"",1946
NZ000093994,19460125,TMIN,200,"","",G,"",1946
NZ000933090,19460125,TMAX,192,"","",G,"",1946
NZ000933090,19460125,TMIN,79,"","",G,"",1946
NZ000939450,19460125,TMAX,136,"","",G,"",1946
NZ000939450,19460125,TMIN,93,"","",G,"",1946
NZ000093994,19460126,TMAX,246,"","",G,"",1946
NZ000093994,19460126,TMIN,173,"","",G,"",1946
NZ000933090,19460126,TMAX,226,"","",G,"",1946
NZ000933090,19460126,TMIN,162,"","",G,"",1946
NZ000939450,19460126,TMAX,112,"","",G,"",1946
NZ000939450,19460126,TMIN,81,"","",G,"",1946
NZ000093994,19460127,TMAX,238,"","",G,"",1946
NZ000093994,19460127,TMIN,159,"","",G,"",1946
NZ000933090,19460127,TMAX,196,"","",G,"",1946
NZ000933090,19460127,TMIN,57,"","",G,"",1946
NZ000939450,19460127,TMAX,97,"","",G,"",1946
NZ000939450,19460127,TMIN,56,"","",G,"",1946
NZ000093994,19460128,TMAX,249,"","",G,"",1946
NZ000093994,19460128,TMIN,183,"","",G,"",1946
NZ000933090,19460128,TMAX,194,"","",G,"",1946
NZ000933090,19460128,TMIN,69,"","",G,"",1946
NZ000939450,19460128,TMAX,106,"","",G,"",1946
NZ000939450,19460128,TMIN,52,"","",G,"",1946
NZ000093994,19460129,TMAX,262,"","",G,"",1946
NZ000093994,19460129,TMIN,183,"","",G,"",1946
NZ000933090,19460129,TMAX,206,"","",G,"",1946
NZ000933090,19460129,TMIN,86,"","",G,"",1946
NZ000939450,19460129,TMAX,118,"","",G,"",1946
NZ000939450,19460129,TMIN,74,"","",G,"",1946
NZ000093994,19460130,TMAX,277,"","",G,"",1946
NZ000093994,19460130,TMIN,211,"","",G,"",1946
NZ000933090,19460130,TMAX,196,"","",G,"",1946
NZ000933090,19460130,TMIN,112,"","",G,"",1946
NZ000939450,19460130,TMAX,112,"","",G,"",1946
NZ000939450,19460130,TMIN,71,"","",G,"",1946
NZ000093994,19460131,TMAX,256,"","",G,"",1946
NZ000093994,19460131,TMIN,222,"","",G,"",1946
NZ000933090,19460131,TMAX,188,"","",G,"",1946
NZ000933090,19460131,TMIN,81,"","",G,"",1946
NZ000939450,19460131,TMAX,118,"","",G,"",1946
NZ000939450,19460131,TMIN,67,"","",G,"",1946
NZ000093994,19460201,TMAX,239,"","",G,"",1946
NZ000093994,19460201,TMIN,198,"","",G,"",1946
NZ000933090,19460201,TMAX,193,"","",G,"",1946
NZ000933090,19460201,TMIN,154,"","",G,"",1946
NZ000939450,19460201,TMAX,127,"","",G,"",1946
NZ000939450,19460201,TMIN,52,"","",G,"",1946
NZ000093994,19460202,TMAX,239,"","",G,"",1946
NZ000093994,19460202,TMIN,206,"","",G,"",1946
NZ000933090,19460202,TMAX,201,"","",G,"",1946
NZ000933090,19460202,TMIN,83,"","",G,"",1946
NZ000939450,19460202,TMAX,118,"","",G,"",1946
NZ000939450,19460202,TMIN,51,"","",G,"",1946
NZ000093994,19460203,TMAX,238,"","",G,"",1946
NZ000093994,19460203,TMIN,216,"","",G,"",1946
NZ000933090,19460203,TMAX,188,"","",G,"",1946
NZ000933090,19460203,TMIN,156,"","",G,"",1946
NZ000939450,19460203,TMAX,128,"","",G,"",1946
NZ000939450,19460203,TMIN,69,"","",G,"",1946
NZ000093994,19460204,TMAX,246,"","",G,"",1946
NZ000093994,19460204,TMIN,226,"","",G,"",1946
NZ000933090,19460204,TMAX,194,"","",G,"",1946
NZ000933090,19460204,TMIN,147,"","",G,"",1946
NZ000939450,19460204,TMAX,130,"","",G,"",1946
NZ000939450,19460204,TMIN,84,"","",G,"",1946
NZ000093994,19460205,TMAX,256,"","",G,"",1946
NZ000093994,19460205,TMIN,229,"","",G,"",1946
NZ000933090,19460205,TMAX,207,"","",G,"",1946
NZ000933090,19460205,TMIN,87,"","",G,"",1946
NZ000939450,19460205,TMAX,97,"","",G,"",1946
NZ000939450,19460205,TMIN,74,"","",G,"",1946
NZ000093994,19460206,TMAX,261,"","",G,"",1946
NZ000093994,19460206,TMIN,233,"","",G,"",1946
NZ000933090,19460206,TMAX,169,"","",G,"",1946
NZ000933090,19460206,TMIN,78,"","",G,"",1946
NZ000939450,19460206,TMAX,118,"","",G,"",1946
NZ000939450,19460206,TMIN,77,"","",G,"",1946
NZ000093994,19460207,TMAX,244,"","",G,"",1946
NZ000093994,19460207,TMIN,198,"","",G,"",1946
NZ000933090,19460207,TMAX,196,"","",G,"",1946
NZ000933090,19460207,TMIN,144,"","",G,"",1946
NZ000939450,19460207,TMAX,132,"","",G,"",1946
NZ000939450,19460207,TMIN,86,"","",G,"",1946
NZ000093994,19460208,TMAX,238,"","",G,"",1946
NZ000093994,19460208,TMIN,207,"","",G,"",1946
NZ000933090,19460208,TMAX,206,"","",G,"",1946
NZ000933090,19460208,TMIN,138,"","",G,"",1946
NZ000939450,19460208,TMAX,116,"","",G,"",1946
NZ000939450,19460208,TMIN,55,"","",G,"",1946
NZ000093994,19460209,TMAX,242,"","",G,"",1946
NZ000093994,19460209,TMIN,215,"","",G,"",1946
NZ000933090,19460209,TMAX,207,"","",G,"",1946
NZ000933090,19460209,TMIN,122,"","",G,"",1946
NZ000939450,19460209,TMAX,105,"","",G,"",1946
NZ000939450,19460209,TMIN,56,"","",G,"",1946
NZ000093994,19460210,TMAX,247,"","",G,"",1946
NZ000093994,19460210,TMIN,212,"","",G,"",1946
NZ000933090,19460210,TMAX,220,"","",G,"",1946
NZ000933090,19460210,TMIN,84,"","",G,"",1946
NZ000939450,19460210,TMAX,108,"","",G,"",1946
NZ000939450,19460210,TMIN,84,"","",G,"",1946
NZ000093994,19460211,TMAX,247,"","",G,"",1946
NZ000093994,19460211,TMIN,200,"","",G,"",1946
NZ000933090,19460211,TMAX,190,"","",G,"",1946
NZ000933090,19460211,TMIN,97,"","",G,"",1946
NZ000939450,19460211,TMAX,114,"","",G,"",1946
NZ000939450,19460211,TMIN,84,"","",G,"",1946
NZ000093994,19460212,TMAX,244,"","",G,"",1946
NZ000093994,19460212,TMIN,222,"","",G,"",1946
NZ000933090,19460212,TMAX,216,"","",G,"",1946
NZ000933090,19460212,TMIN,136,"","",G,"",1946
NZ000939450,19460212,TMAX,133,"","",G,"",1946
NZ000939450,19460212,TMIN,89,"","",G,"",1946
NZ000093994,19460213,TMAX,251,"","",G,"",1946
NZ000093994,19460213,TMIN,217,"","",G,"",1946
NZ000933090,19460213,TMAX,228,"","",G,"",1946
NZ000933090,19460213,TMIN,120,"","",G,"",1946
NZ000939450,19460213,TMAX,121,"","",G,"",1946
NZ000939450,19460213,TMIN,72,"","",G,"",1946
NZ000093994,19460214,TMAX,251,"","",G,"",1946
NZ000093994,19460214,TMIN,196,"","",G,"",1946
NZ000933090,19460214,TMAX,242,"","",G,"",1946
NZ000933090,19460214,TMIN,154,"","",G,"",1946
NZ000939450,19460214,TMAX,125,"","",G,"",1946
NZ000939450,19460214,TMIN,61,"","",G,"",1946
NZ000093994,19460215,TMAX,238,"","",G,"",1946
NZ000093994,19460215,TMIN,204,"","",G,"",1946
NZ000933090,19460215,TMAX,229,"","",G,"",1946
NZ000933090,19460215,TMIN,164,"","",G,"",1946
NZ000939450,19460215,TMAX,117,"","",G,"",1946
NZ000939450,19460215,TMIN,75,"","",G,"",1946
NZ000093994,19460216,TMAX,238,"","",G,"",1946
NZ000093994,19460216,TMIN,206,"","",G,"",1946
NZ000933090,19460216,TMAX,232,"","",G,"",1946
NZ000933090,19460216,TMIN,180,"","",G,"",1946
NZ000939450,19460216,TMAX,106,"","",G,"",1946
NZ000939450,19460216,TMIN,49,"","",G,"",1946
NZ000093994,19460217,TMAX,250,"","",G,"",1946
NZ000093994,19460217,TMIN,211,"","",G,"",1946
NZ000933090,19460217,TMAX,195,"","",G,"",1946
NZ000933090,19460217,TMIN,101,"","",G,"",1946
NZ000939450,19460217,TMAX,107,"","",G,"",1946
NZ000939450,19460217,TMIN,55,"","",G,"",1946
NZ000093994,19460218,TMAX,266,"","",G,"",1946
NZ000093994,19460218,TMIN,202,"","",G,"",1946
NZ000933090,19460218,TMAX,187,"","",G,"",1946
NZ000933090,19460218,TMIN,83,"","",G,"",1946
NZ000939450,19460218,TMAX,100,"","",G,"",1946
NZ000939450,19460218,TMIN,44,"","",G,"",1946
NZ000093994,19460219,TMAX,234,"","",G,"",1946
NZ000093994,19460219,TMIN,191,"","",G,"",1946
NZ000933090,19460219,TMAX,184,"","",G,"",1946
NZ000933090,19460219,TMIN,94,"","",G,"",1946
NZ000939450,19460219,TMAX,107,"","",G,"",1946
NZ000939450,19460219,TMIN,40,"","",G,"",1946
NZ000093994,19460220,TMAX,234,"","",G,"",1946
NZ000093994,19460220,TMIN,174,"","",G,"",1946
NZ000933090,19460220,TMAX,194,"","",G,"",1946
NZ000933090,19460220,TMIN,84,"","",G,"",1946
NZ000939450,19460220,TMAX,108,"","",G,"",1946
NZ000939450,19460220,TMIN,67,"","",G,"",1946
NZ000093994,19460221,TMAX,228,"","",G,"",1946
NZ000093994,19460221,TMIN,174,"","",G,"",1946
NZ000933090,19460221,TMAX,193,"","",G,"",1946
NZ000933090,19460221,TMIN,111,"","",G,"",1946
NZ000939450,19460221,TMAX,111,"","",G,"",1946
NZ000939450,19460221,TMIN,49,"","",G,"",1946
NZ000093994,19460222,TMAX,234,"","",G,"",1946
NZ000093994,19460222,TMIN,193,"","",G,"",1946
NZ000933090,19460222,TMAX,213,"","",G,"",1946
NZ000933090,19460222,TMIN,86,"","",G,"",1946
NZ000939450,19460222,TMAX,126,"","",G,"",1946
NZ000939450,19460222,TMIN,75,"","",G,"",1946
NZ000093994,19460223,TMAX,237,"","",G,"",1946
NZ000093994,19460223,TMIN,187,"","",G,"",1946
NZ000933090,19460223,TMAX,211,"","",G,"",1946
NZ000933090,19460223,TMIN,121,"","",G,"",1946
NZ000939450,19460223,TMAX,116,"","",G,"",1946
NZ000939450,19460223,TMIN,72,"","",G,"",1946
NZ000093994,19460224,TMAX,239,"","",G,"",1946
NZ000093994,19460224,TMIN,196,"","",G,"",1946
NZ000933090,19460224,TMAX,226,"","",G,"",1946
NZ000933090,19460224,TMIN,114,"","",G,"",1946
NZ000939450,19460224,TMAX,112,"","",G,"",1946
NZ000939450,19460224,TMIN,67,"","",G,"",1946
NZ000093994,19460225,TMAX,236,"","",G,"",1946
NZ000093994,19460225,TMIN,193,"","",G,"",1946
NZ000933090,19460225,TMAX,219,"","",G,"",1946
NZ000933090,19460225,TMIN,106,"","",G,"",1946
NZ000939450,19460225,TMAX,141,"","",G,"",1946
NZ000939450,19460225,TMIN,88,"","",G,"",1946
NZ000093994,19460226,TMAX,233,"","",G,"",1946
NZ000093994,19460226,TMIN,193,"","",G,"",1946
NZ000933090,19460226,TMAX,214,"","",G,"",1946
NZ000933090,19460226,TMIN,104,"","",G,"",1946
NZ000939450,19460226,TMAX,113,"","",G,"",1946
NZ000939450,19460226,TMIN,99,"","",G,"",1946
NZ000093994,19460227,TMAX,234,"","",G,"",1946
NZ000093994,19460227,TMIN,196,"","",G,"",1946
NZ000933090,19460227,TMAX,217,"","",G,"",1946
NZ000933090,19460227,TMIN,114,"","",G,"",1946
NZ000939450,19460227,TMAX,129,"","",G,"",1946
NZ000939450,19460227,TMIN,68,"","",G,"",1946
NZ000093994,19460228,TMAX,223,"","",G,"",1946
NZ000093994,19460228,TMIN,201,"","",G,"",1946
NZ000933090,19460228,TMAX,227,"","",G,"",1946
NZ000933090,19460228,TMIN,114,"","",G,"",1946
NZ000939450,19460228,TMAX,107,"","",G,"",1946
NZ000939450,19460228,TMIN,71,"","",G,"",1946
NZ000093994,19460301,TMAX,259,"","",G,"",1946
NZ000093994,19460301,TMIN,185,"","",G,"",1946
NZ000933090,19460301,TMAX,219,"","",G,"",1946
NZ000933090,19460301,TMIN,104,"","",G,"",1946
NZ000939450,19460301,TMAX,112,"","",G,"",1946
NZ000939450,19460301,TMIN,71,"","",G,"",1946
NZ000093994,19460302,TMAX,261,"","",G,"",1946
NZ000093994,19460302,TMIN,196,"","",G,"",1946
NZ000933090,19460302,TMAX,206,"","",G,"",1946
NZ000933090,19460302,TMIN,113,"","",G,"",1946
NZ000939450,19460302,TMAX,101,"","",G,"",1946
NZ000939450,19460302,TMIN,42,"","",G,"",1946
NZ000093994,19460303,TMAX,244,"","",G,"",1946
NZ000093994,19460303,TMIN,192,"","",G,"",1946
NZ000933090,19460303,TMAX,200,"","",G,"",1946
NZ000933090,19460303,TMIN,100,"","",G,"",1946
NZ000939450,19460303,TMAX,89,"","",G,"",1946
NZ000939450,19460303,TMIN,44,"","",G,"",1946
NZ000093994,19460304,TMAX,249,"","",G,"",1946
NZ000093994,19460304,TMIN,183,"","",G,"",1946
NZ000933090,19460304,TMAX,144,"","",G,"",1946
NZ000933090,19460304,TMIN,83,"","",G,"",1946
NZ000939450,19460304,TMAX,106,"","",G,"",1946
NZ000939450,19460304,TMIN,68,"","",G,"",1946
NZ000093994,19460305,TMAX,244,"","",G,"",1946
NZ000093994,19460305,TMIN,164,"","",G,"",1946
NZ000933090,19460305,TMAX,161,"","",G,"",1946
NZ000933090,19460305,TMIN,99,"","",G,"",1946
NZ000939450,19460305,TMAX,112,"","",G,"",1946
NZ000939450,19460305,TMIN,31,"","",G,"",1946
NZ000093994,19460306,TMAX,236,"","",G,"",1946
NZ000093994,19460306,TMIN,156,"","",G,"",1946
NZ000933090,19460306,TMAX,172,"","",G,"",1946
NZ000933090,19460306,TMIN,98,"","",G,"",1946
NZ000939450,19460306,TMAX,111,"","",G,"",1946
NZ000939450,19460306,TMIN,82,"","",G,"",1946
NZ000093994,19460307,TMAX,233,"","",G,"",1946
NZ000093994,19460307,TMIN,195,"","",G,"",1946
NZ000933090,19460307,TMAX,195,"","",G,"",1946
NZ000933090,19460307,TMIN,68,"","",G,"",1946
NZ000939450,19460307,TMAX,133,"","",G,"",1946
NZ000939450,19460307,TMIN,86,"","",G,"",1946
NZ000093994,19460308,TMAX,233,"","",G,"",1946
NZ000093994,19460308,TMIN,194,"","",G,"",1946
NZ000933090,19460308,TMAX,199,"","",G,"",1946
NZ000933090,19460308,TMIN,83,"","",G,"",1946
NZ000939450,19460308,TMAX,106,"","",G,"",1946
NZ000939450,19460308,TMIN,38,"","",G,"",1946
NZ000093994,19460309,TMAX,213,"","",G,"",1946
NZ000093994,19460309,TMIN,189,"","",G,"",1946
NZ000933090,19460309,TMAX,229,"","",G,"",1946
NZ000933090,19460309,TMIN,116,"","",G,"",1946
NZ000939450,19460309,TMAX,133,"","",G,"",1946
NZ000939450,19460309,TMIN,80,"","",G,"",1946
NZ000093994,19460310,TMAX,229,"","",G,"",1946
NZ000093994,19460310,TMIN,202,"","",G,"",1946
NZ000933090,19460310,TMAX,223,"","",G,"",1946
NZ000933090,19460310,TMIN,151,"","",G,"",1946
NZ000939450,19460310,TMAX,138,"","",G,"",1946
NZ000939450,19460310,TMIN,94,"","",G,"",1946
NZ000093994,19460311,TMAX,244,"","",G,"",1946
NZ000093994,19460311,TMIN,210,"","",G,"",1946
NZ000933090,19460311,TMAX,211,"","",G,"",1946
NZ000933090,19460311,TMIN,178,"","",G,"",1946
NZ000939450,19460311,TMAX,172,"","",G,"",1946
NZ000939450,19460311,TMIN,93,"","",G,"",1946
NZ000093994,19460312,TMAX,243,"","",G,"",1946
NZ000093994,19460312,TMIN,203,"","",G,"",1946
NZ000933090,19460312,TMAX,218,"","",G,"",1946
NZ000933090,19460312,TMIN,185,"","",G,"",1946
NZ000939450,19460312,TMAX,172,"","",G,"",1946
NZ000939450,19460312,TMIN,106,"","",G,"",1946
NZ000093994,19460313,TMAX,246,"","",G,"",1946
NZ000093994,19460313,TMIN,206,"","",G,"",1946
NZ000933090,19460313,TMAX,193,"","",G,"",1946
NZ000933090,19460313,TMIN,172,"","",G,"",1946
NZ000939450,19460313,TMAX,132,"","",G,"",1946
NZ000939450,19460313,TMIN,74,"","",G,"",1946
NZ000093994,19460314,TMAX,245,"","",G,"",1946
NZ000093994,19460314,TMIN,201,"","",G,"",1946
NZ000933090,19460314,TMAX,188,"","",G,"",1946
NZ000933090,19460314,TMIN,157,"","",G,"",1946
NZ000939450,19460314,TMAX,107,"","",G,"",1946
NZ000939450,19460314,TMIN,80,"","",G,"",1946
NZ000093994,19460315,TMAX,243,"","",G,"",1946
NZ000093994,19460315,TMIN,203,"","",G,"",1946
NZ000933090,19460315,TMAX,224,"","",G,"",1946
NZ000933090,19460315,TMIN,158,"","",G,"",1946
NZ000939450,19460315,TMAX,107,"","",G,"",1946
NZ000939450,19460315,TMIN,82,"","",G,"",1946
NZ000093994,19460316,TMAX,240,"","",G,"",1946
NZ000093994,19460316,TMIN,194,"","",G,"",1946
NZ000933090,19460316,TMAX,197,"","",G,"",1946
NZ000933090,19460316,TMIN,157,"","",G,"",1946
NZ000939450,19460316,TMAX,122,"","",G,"",1946
NZ000939450,19460316,TMIN,83,"","",G,"",1946
NZ000093994,19460317,TMAX,236,"","",G,"",1946
NZ000093994,19460317,TMIN,195,"","",G,"",1946
NZ000933090,19460317,TMAX,229,"","",G,"",1946
NZ000933090,19460317,TMIN,119,"","",G,"",1946
NZ000939450,19460317,TMAX,114,"","",G,"",1946
NZ000939450,19460317,TMIN,71,"","",G,"",1946
NZ000093994,19460318,TMAX,236,"","",G,"",1946
NZ000093994,19460318,TMIN,198,"","",G,"",1946
NZ000933090,19460318,TMAX,217,"","",G,"",1946
NZ000933090,19460318,TMIN,122,"","",G,"",1946
NZ000939450,19460318,TMAX,111,"","",G,"",1946
NZ000939450,19460318,TMIN,33,"","",G,"",1946
NZ000093994,19460319,TMAX,240,"","",G,"",1946
NZ000093994,19460319,TMIN,187,"","",G,"",1946
NZ000933090,19460319,TMAX,206,"","",G,"",1946
NZ000933090,19460319,TMIN,118,"","",G,"",1946
NZ000939450,19460319,TMAX,139,"","",G,"",1946
NZ000939450,19460319,TMIN,88,"","",G,"",1946
NZ000093994,19460320,TMAX,235,"","",G,"",1946
NZ000093994,19460320,TMIN,191,"","",G,"",1946
NZ000933090,19460320,TMAX,209,"","",G,"",1946
NZ000933090,19460320,TMIN,150,"","",G,"",1946
NZ000939450,19460320,TMAX,114,"","",G,"",1946
NZ000939450,19460320,TMIN,72,"","",G,"",1946
NZ000093994,19460321,TMAX,234,"","",G,"",1946
NZ000093994,19460321,TMIN,199,"","",G,"",1946
NZ000933090,19460321,TMAX,204,"","",G,"",1946
NZ000933090,19460321,TMIN,151,"","",G,"",1946
NZ000939450,19460321,TMAX,128,"","",G,"",1946
NZ000939450,19460321,TMIN,83,"","",G,"",1946
NZ000093994,19460322,TMAX,229,"","",G,"",1946
NZ000093994,19460322,TMIN,194,"","",G,"",1946
NZ000933090,19460322,TMAX,208,"","",G,"",1946
NZ000933090,19460322,TMIN,91,"","",G,"",1946
NZ000939450,19460322,TMAX,111,"","",G,"",1946
NZ000939450,19460322,TMIN,94,"","",G,"",1946
NZ000093994,19460323,TMAX,218,"","",G,"",1946
NZ000093994,19460323,TMIN,172,"","",G,"",1946
NZ000933090,19460323,TMAX,212,"","",G,"",1946
NZ000933090,19460323,TMIN,78,"","",G,"",1946
NZ000939450,19460323,TMAX,111,"","",G,"",1946
NZ000939450,19460323,TMIN,98,"","",G,"",1946
NZ000093994,19460324,TMAX,225,"","",G,"",1946
NZ000093994,19460324,TMIN,170,"","",G,"",1946
NZ000933090,19460324,TMAX,189,"","",G,"",1946
NZ000933090,19460324,TMIN,79,"","",G,"",1946
