Station_ID,DATE,Element,VALUE,Measurement_Flag,Quality_Flag,Source_Flag,Observation_Time,Year
NZM00093439,20140105,TMAX,245,"","",S,"",2014
NZM00093678,20140105,TMAX,269,"","",S,"",2014
NZM00093678,20140105,TMIN,140,"","",S,"",2014
NZM00093781,20140105,TMAX,253,"","",S,"",2014
NZM00093781,20140105,TMIN,116,"","",S,"",2014
NZ000093292,20140106,TMAX,246,"","",S,"",2014
NZ000093417,20140106,TMAX,207,"","",S,"",2014
NZ000093417,20140106,TMIN,152,"","",S,"",2014
NZ000093844,20140106,TMAX,159,"","",S,"",2014
NZ000093844,20140106,TMIN,105,"","",S,"",2014
NZ000093994,20140106,TMAX,297,"","",S,"",2014
NZ000093994,20140106,TMIN,214,"","",S,"",2014
NZ000933090,20140106,TMAX,203,"","",S,"",2014
NZ000936150,20140106,TMAX,235,"","",S,"",2014
NZM00093110,20140106,TMAX,222,"","",S,"",2014
NZM00093439,20140106,TMAX,213,"","",S,"",2014
NZM00093439,20140106,TMIN,151,"","",S,"",2014
NZM00093678,20140106,TMAX,212,"","",S,"",2014
NZM00093781,20140106,TMAX,235,"","",S,"",2014
NZ000093292,20140107,TMAX,295,"","",S,"",2014
NZ000093292,20140107,TMIN,98,"","",S,"",2014
NZ000093417,20140107,TMAX,184,"","",S,"",2014
NZ000093417,20140107,TMIN,150,"","",S,"",2014
NZ000093844,20140107,TMAX,166,"","",S,"",2014
NZ000093994,20140107,TMAX,286,"","",S,"",2014
NZ000093994,20140107,TMIN,213,"","",S,"",2014
NZ000933090,20140107,TMAX,203,"","",S,"",2014
NZ000933090,20140107,TMIN,83,"","",S,"",2014
NZ000936150,20140107,TMAX,247,"","",S,"",2014
NZ000936150,20140107,TMIN,124,"","",S,"",2014
NZM00093110,20140107,TMAX,252,"","",S,"",2014
NZM00093110,20140107,TMIN,117,"","",S,"",2014
NZM00093439,20140107,TMAX,193,"","",S,"",2014
NZM00093439,20140107,TMIN,156,"","",S,"",2014
NZM00093678,20140107,TMAX,215,"","",S,"",2014
NZM00093678,20140107,TMIN,134,"","",S,"",2014
NZM00093781,20140107,TMAX,247,"","",S,"",2014
NZM00093781,20140107,TMIN,124,"","",S,"",2014
NZ000093292,20140108,TMAX,267,"","",S,"",2014
NZ000093417,20140108,TMAX,204,"","",S,"",2014
NZ000093844,20140108,TMAX,136,"","",S,"",2014
NZ000093994,20140108,TMAX,298,"","",S,"",2014
NZ000933090,20140108,TMAX,205,"","",S,"",2014
NZ000936150,20140108,TMAX,210,"","",S,"",2014
NZM00093110,20140108,TMAX,237,"","",S,"",2014
NZM00093439,20140108,TMAX,213,"","",S,"",2014
NZM00093678,20140108,TMAX,210,"","",S,"",2014
NZM00093781,20140108,TMAX,210,"","",S,"",2014
NZ000093292,20140109,TMAX,189,"","",S,"",2014
NZ000093417,20140109,TMAX,188,"","",S,"",2014
NZ000093844,20140109,TMAX,142,"","",S,"",2014
NZ000093844,20140109,TMIN,86,"","",S,"",2014
NZ000093994,20140109,TMAX,297,"","",S,"",2014
NZ000933090,20140109,TMAX,202,"","",S,"",2014
NZ000936150,20140109,TMAX,172,"","",S,"",2014
NZM00093110,20140109,TMAX,204,"","",S,"",2014
NZM00093439,20140109,TMAX,167,"","",S,"",2014
NZM00093439,20140109,TMIN,114,"","",S,"",2014
NZM00093678,20140109,TMIN,101,"","",S,"",2014
NZM00093781,20140109,TMAX,172,"","",S,"",2014
NZ000093292,20140110,TMAX,212,"","",S,"",2014
NZ000093292,20140110,TMIN,81,"","",S,"",2014
NZ000093417,20140110,TMAX,198,"","",S,"",2014
NZ000093417,20140110,TMIN,78,"","",S,"",2014
NZ000093844,20140110,TMAX,137,"","",S,"",2014
NZ000093844,20140110,TMIN,111,"","",S,"",2014
NZ000093994,20140110,TMAX,256,"","",S,"",2014
NZ000093994,20140110,TMIN,206,"","",S,"",2014
NZ000933090,20140110,TMAX,201,"","",S,"",2014
NZ000933090,20140110,TMIN,83,"","",S,"",2014
NZ000936150,20140110,TMAX,215,"","",S,"",2014
NZ000936150,20140110,TMIN,46,"","",S,"",2014
NZM00093110,20140110,TMAX,219,"","",S,"",2014
NZM00093110,20140110,TMIN,122,"","",S,"",2014
NZM00093439,20140110,TMAX,201,"","",S,"",2014
NZM00093439,20140110,TMIN,114,"","",S,"",2014
NZM00093678,20140110,TMAX,179,"","",S,"",2014
NZM00093678,20140110,TMIN,102,"","",S,"",2014
NZM00093781,20140110,TMAX,215,"","",S,"",2014
NZM00093781,20140110,TMIN,46,"","",S,"",2014
NZ000093292,20140111,TMIN,96,"","",S,"",2014
NZ000093417,20140111,TMAX,211,"","",S,"",2014
NZ000093417,20140111,TMIN,106,"","",S,"",2014
NZ000093844,20140111,TMAX,176,"","",S,"",2014
NZ000093844,20140111,TMIN,113,"","",S,"",2014
NZ000093994,20140111,TMAX,254,"","",S,"",2014
NZ000093994,20140111,TMIN,210,"","",S,"",2014
NZ000933090,20140111,TMAX,199,"","",S,"",2014
NZ000933090,20140111,TMIN,147,"","",S,"",2014
NZ000936150,20140111,TMIN,80,"","",S,"",2014
NZM00093110,20140111,TMAX,221,"","",S,"",2014
NZM00093110,20140111,TMIN,146,"","",S,"",2014
NZM00093439,20140111,TMAX,220,"","",S,"",2014
NZM00093439,20140111,TMIN,124,"","",S,"",2014
NZM00093678,20140111,TMIN,123,"","",S,"",2014
NZM00093781,20140111,TMIN,80,"","",S,"",2014
NZ000093292,20140112,TMAX,262,"","",S,"",2014
NZ000093292,20140112,TMIN,122,"","",S,"",2014
NZ000093417,20140112,TMAX,190,"","",S,"",2014
NZ000093417,20140112,TMIN,158,"","",S,"",2014
NZ000093844,20140112,TMAX,162,"","",S,"",2014
NZ000093994,20140112,TMAX,264,"","",S,"",2014
NZ000093994,20140112,TMIN,212,"","",S,"",2014
NZ000933090,20140112,TMAX,190,"","",S,"",2014
NZ000933090,20140112,TMIN,138,"","",S,"",2014
NZ000936150,20140112,TMAX,254,"","",S,"",2014
NZM00093110,20140112,TMAX,221,"","",S,"",2014
NZM00093110,20140112,TMIN,153,"","",S,"",2014
NZM00093439,20140112,TMAX,201,"","",S,"",2014
NZM00093439,20140112,TMIN,158,"","",S,"",2014
NZM00093678,20140112,TMAX,230,"","",S,"",2014
NZM00093678,20140112,TMIN,139,"","",S,"",2014
NZM00093781,20140112,TMAX,254,"","",S,"",2014
NZ000093292,20140113,TMAX,270,"","",S,"",2014
NZ000093292,20140113,TMIN,147,"","",S,"",2014
NZ000093417,20140113,TMAX,198,"","",S,"",2014
NZ000093844,20140113,TMAX,130,"","",S,"",2014
NZ000093844,20140113,TMIN,66,"","",S,"",2014
NZ000093994,20140113,TMAX,255,"","",S,"",2014
NZ000093994,20140113,TMIN,207,"","",S,"",2014
NZ000933090,20140113,TMAX,203,"","",S,"",2014
NZ000936150,20140113,TMAX,177,"","",S,"",2014
NZ000936150,20140113,TMIN,80,"","",S,"",2014
NZM00093110,20140113,TMAX,243,"","",S,"",2014
NZM00093110,20140113,TMIN,168,"","",S,"",2014
NZM00093439,20140113,TMAX,218,"","",S,"",2014
NZM00093678,20140113,TMAX,192,"","",S,"",2014
NZM00093781,20140113,TMAX,177,"","",S,"",2014
NZM00093781,20140113,TMIN,80,"","",S,"",2014
NZ000093292,20140114,TMAX,226,"","",S,"",2014
NZ000093417,20140114,TMAX,205,"","",S,"",2014
NZ000093417,20140114,TMIN,111,"","",S,"",2014
NZ000093844,20140114,TMIN,66,"","",S,"",2014
NZ000093994,20140114,TMAX,264,"","",S,"",2014
NZ000933090,20140114,TMAX,197,"","",S,"",2014
NZ000936150,20140114,TMAX,223,"","",S,"",2014
NZ000936150,20140114,TMIN,40,"","",S,"",2014
NZM00093110,20140114,TMAX,214,"","",S,"",2014
NZM00093439,20140114,TMAX,197,"","",S,"",2014
NZM00093439,20140114,TMIN,103,"","",S,"",2014
NZM00093678,20140114,TMAX,195,"","",S,"",2014
NZM00093678,20140114,TMIN,94,"","",S,"",2014
NZM00093781,20140114,TMAX,223,"","",S,"",2014
NZM00093781,20140114,TMIN,40,"","",S,"",2014
NZ000093292,20140115,TMAX,257,"","",S,"",2014
NZ000093292,20140115,TMIN,98,"","",S,"",2014
NZ000093417,20140115,TMAX,199,"","",S,"",2014
NZ000093417,20140115,TMIN,102,"","",S,"",2014
NZ000093844,20140115,TMAX,244,"","",S,"",2014
NZ000093844,20140115,TMIN,80,"","",S,"",2014
NZ000093994,20140115,TMAX,267,"","",S,"",2014
NZ000093994,20140115,TMIN,179,"","",S,"",2014
NZ000933090,20140115,TMAX,189,"","",S,"",2014
NZ000933090,20140115,TMIN,79,"","",S,"",2014
NZ000936150,20140115,TMIN,85,"","",S,"",2014
NZM00093110,20140115,TMAX,224,"","",S,"",2014
NZM00093110,20140115,TMIN,144,"","",S,"",2014
NZM00093439,20140115,TMAX,206,"","",S,"",2014
NZM00093439,20140115,TMIN,135,"","",S,"",2014
NZM00093678,20140115,TMIN,105,"","",S,"",2014
NZM00093781,20140115,TMIN,85,"","",S,"",2014
NZ000093292,20140116,TMAX,316,"","",S,"",2014
NZ000093292,20140116,TMIN,171,"","",S,"",2014
NZ000093417,20140116,TMAX,207,"","",S,"",2014
NZ000093844,20140116,TMAX,186,"","",S,"",2014
NZ000093994,20140116,TMAX,269,"","",S,"",2014
NZ000933090,20140116,TMAX,198,"","",S,"",2014
NZ000933090,20140116,TMIN,150,"","",S,"",2014
NZ000936150,20140116,TMAX,316,"","",S,"",2014
NZM00093110,20140116,TMAX,211,"","",S,"",2014
NZM00093110,20140116,TMIN,155,"","",S,"",2014
NZM00093439,20140116,TMAX,213,"","",S,"",2014
NZM00093678,20140116,TMAX,287,"","",S,"",2014
NZM00093781,20140116,TMAX,316,"","",S,"",2014
NZ000093292,20140117,TMAX,222,"","",S,"",2014
NZ000093417,20140117,TMAX,209,"","",S,"",2014
NZ000093844,20140117,TMAX,126,"","",S,"",2014
NZ000093844,20140117,TMIN,72,"","",S,"",2014
NZ000093994,20140117,TMAX,273,"","",S,"",2014
NZ000093994,20140117,TMIN,188,"","",S,"",2014
NZ000933090,20140117,TMAX,190,"","",S,"",2014
NZ000936150,20140117,TMAX,182,"","",S,"",2014
NZ000936150,20140117,TMIN,70,"","",S,"",2014
NZM00093110,20140117,TMAX,213,"","",S,"",2014
NZM00093439,20140117,TMAX,173,"","",S,"",2014
NZM00093439,20140117,TMIN,117,"","",S,"",2014
NZM00093678,20140117,TMAX,157,"","",S,"",2014
NZM00093678,20140117,TMIN,97,"","",S,"",2014
NZM00093781,20140117,TMAX,182,"","",S,"",2014
NZM00093781,20140117,TMIN,70,"","",S,"",2014
NZ000093417,20140118,TMAX,186,"","",S,"",2014
NZ000093417,20140118,TMIN,88,"","",S,"",2014
NZ000093844,20140118,TMAX,184,"","",S,"",2014
NZ000093844,20140118,TMIN,61,"","",S,"",2014
NZ000093994,20140118,TMAX,264,"","",S,"",2014
NZ000093994,20140118,TMIN,191,"","",S,"",2014
NZ000933090,20140118,TMAX,187,"","",S,"",2014
NZ000933090,20140118,TMIN,66,"","",S,"",2014
NZ000936150,20140118,TMIN,65,"","",S,"",2014
NZM00093110,20140118,TMAX,215,"","",S,"",2014
NZM00093439,20140118,TMIN,123,"","",S,"",2014
NZM00093678,20140118,TMIN,94,"","",S,"",2014
NZM00093781,20140118,TMIN,65,"","",S,"",2014
NZ000093292,20140119,TMAX,298,"","",S,"",2014
NZ000093292,20140119,TMIN,75,"","",S,"",2014
NZ000093417,20140119,TMAX,206,"","",S,"",2014
NZ000093417,20140119,TMIN,123,"","",S,"",2014
NZ000093844,20140119,TMAX,165,"","",S,"",2014
NZ000093994,20140119,TMIN,190,"","",S,"",2014
NZ000933090,20140119,TMAX,200,"","",S,"",2014
NZ000933090,20140119,TMIN,72,"","",S,"",2014
NZ000936150,20140119,TMAX,325,"","",S,"",2014
NZM00093110,20140119,TMAX,237,"","",S,"",2014
NZM00093110,20140119,TMIN,113,"","",S,"",2014
NZM00093439,20140119,TMAX,203,"","",S,"",2014
NZM00093439,20140119,TMIN,146,"","",S,"",2014
NZM00093678,20140119,TMAX,255,"","",S,"",2014
NZM00093678,20140119,TMIN,117,"","",S,"",2014
NZM00093781,20140119,TMAX,325,"","",S,"",2014
NZ000093292,20140120,TMAX,257,"","",S,"",2014
NZ000093417,20140120,TMAX,202,"","",S,"",2014
NZ000093844,20140120,TMAX,156,"","",S,"",2014
NZ000093994,20140120,TMAX,277,"","",S,"",2014
NZ000093994,20140120,TMIN,217,"","",S,"",2014
NZ000933090,20140120,TMAX,179,"","",S,"",2014
NZ000933090,20140120,TMIN,122,"","",S,"",2014
NZ000936150,20140120,TMAX,177,"","",S,"",2014
NZ000936150,20140120,TMIN,102,"","",S,"",2014
NZM00093110,20140120,TMAX,223,"","",S,"",2014
NZM00093110,20140120,TMIN,167,"","",S,"",2014
NZM00093678,20140120,TMAX,210,"","",S,"",2014
NZM00093781,20140120,TMAX,177,"","",S,"",2014
NZM00093781,20140120,TMIN,102,"","",S,"",2014
NZ000093417,20140121,TMAX,183,"","",S,"",2014
NZ000093844,20140121,TMAX,175,"","",S,"",2014
NZ000093994,20140121,TMAX,266,"","",S,"",2014
NZ000933090,20140121,TMAX,204,"","",S,"",2014
NZ000936150,20140121,TMAX,169,"","",S,"",2014
NZ000936150,20140121,TMIN,129,"","",S,"",2014
NZM00093110,20140121,TMAX,215,"","",S,"",2014
NZM00093678,20140121,TMAX,143,"","",S,"",2014
NZM00093781,20140121,TMAX,169,"","",S,"",2014
NZM00093781,20140121,TMIN,129,"","",S,"",2014
NZ000093292,20140122,TMAX,277,"","",S,"",2014
NZ000093292,20140122,TMIN,120,"","",S,"",2014
NZ000093417,20140122,TMAX,193,"","",S,"",2014
NZ000093417,20140122,TMIN,136,"","",S,"",2014
NZ000093844,20140122,TMAX,178,"","",S,"",2014
NZ000093844,20140122,TMIN,48,"","",S,"",2014
NZ000093994,20140122,TMAX,281,"","",S,"",2014
NZ000093994,20140122,TMIN,221,"","",S,"",2014
NZ000933090,20140122,TMAX,190,"","",S,"",2014
NZ000936150,20140122,TMAX,255,"","",S,"",2014
NZM00093110,20140122,TMAX,255,"","",S,"",2014
NZM00093439,20140122,TMAX,200,"","",S,"",2014
NZM00093439,20140122,TMIN,134,"","",S,"",2014
NZM00093678,20140122,TMAX,202,"","",S,"",2014
NZM00093678,20140122,TMIN,120,"","",S,"",2014
NZM00093781,20140122,TMAX,255,"","",S,"",2014
NZ000093292,20140123,TMAX,261,"","",S,"",2014
NZ000093417,20140123,TMAX,196,"","",S,"",2014
NZ000093844,20140123,TMAX,130,"","",S,"",2014
NZ000093844,20140123,TMIN,74,"","",S,"",2014
NZ000093994,20140123,TMAX,271,"","",S,"",2014
NZ000093994,20140123,TMIN,229,"","",S,"",2014
NZ000933090,20140123,TMAX,197,"","",S,"",2014
NZ000933090,20140123,TMIN,117,"","",S,"",2014
NZ000936150,20140123,TMAX,239,"","",S,"",2014
NZM00093110,20140123,TMAX,217,"","",S,"",2014
NZM00093439,20140123,TMAX,203,"","",S,"",2014
NZM00093439,20140123,TMIN,136,"","",S,"",2014
NZM00093678,20140123,TMAX,214,"","",S,"",2014
NZM00093678,20140123,TMIN,120,"","",S,"",2014
NZM00093781,20140123,TMAX,239,"","",S,"",2014
NZ000093292,20140124,TMAX,229,"","",S,"",2014
NZ000093292,20140124,TMIN,92,"","",S,"",2014
NZ000093417,20140124,TMAX,208,"","",S,"",2014
NZ000093417,20140124,TMIN,126,"","",S,"",2014
NZ000093844,20140124,TMAX,157,"","",S,"",2014
NZ000093994,20140124,TMAX,266,"","",S,"",2014
NZ000093994,20140124,TMIN,229,"","",S,"",2014
NZ000933090,20140124,TMAX,192,"","",S,"",2014
NZ000936150,20140124,TMAX,198,"","",S,"",2014
NZ000936150,20140124,TMIN,32,"","",S,"",2014
NZM00093110,20140124,TMAX,225,"","",S,"",2014
NZM00093439,20140124,TMAX,219,"","",S,"",2014
NZM00093439,20140124,TMIN,139,"","",S,"",2014
NZM00093678,20140124,TMAX,182,"","",S,"",2014
NZM00093678,20140124,TMIN,117,"","",S,"",2014
NZM00093781,20140124,TMAX,198,"","",S,"",2014
NZM00093781,20140124,TMIN,32,"","",S,"",2014
NZ000093292,20140125,TMAX,257,"","",S,"",2014
NZ000093292,20140125,TMIN,88,"","",S,"",2014
NZ000093417,20140125,TMIN,132,"","",S,"",2014
NZ000093844,20140125,TMAX,189,"","",S,"",2014
NZ000093844,20140125,TMIN,58,"","",S,"",2014
NZ000093994,20140125,TMAX,265,"","",S,"",2014
NZ000093994,20140125,TMIN,224,"","",S,"",2014
NZ000933090,20140125,TMAX,205,"","",S,"",2014
NZ000933090,20140125,TMIN,79,"","",S,"",2014
NZ000936150,20140125,TMAX,225,"","",S,"",2014
NZ000936150,20140125,TMIN,131,"","",S,"",2014
NZM00093110,20140125,TMAX,255,"","",S,"",2014
NZM00093110,20140125,TMIN,131,"","",S,"",2014
NZM00093439,20140125,TMIN,142,"","",S,"",2014
NZM00093678,20140125,TMAX,220,"","",S,"",2014
NZM00093678,20140125,TMIN,122,"","",S,"",2014
NZM00093781,20140125,TMAX,225,"","",S,"",2014
NZM00093781,20140125,TMIN,131,"","",S,"",2014
NZ000093292,20140126,TMAX,278,"","",S,"",2014
NZ000093292,20140126,TMIN,129,"","",S,"",2014
NZ000093417,20140126,TMAX,225,"","",S,"",2014
NZ000093844,20140126,TMAX,174,"","",S,"",2014
NZ000093994,20140126,TMIN,218,"","",S,"",2014
NZ000933090,20140126,TMAX,194,"","",S,"",2014
NZ000936150,20140126,TMAX,239,"","",S,"",2014
NZM00093110,20140126,TMAX,237,"","",S,"",2014
NZM00093439,20140126,TMAX,218,"","",S,"",2014
NZM00093678,20140126,TMAX,222,"","",S,"",2014
NZM00093781,20140126,TMAX,239,"","",S,"",2014
NZ000093292,20140127,TMAX,206,"","",S,"",2014
NZ000093417,20140127,TMAX,186,"","",S,"",2014
NZ000093844,20140127,TMAX,158,"","",S,"",2014
NZ000093844,20140127,TMIN,78,"","",S,"",2014
NZ000093994,20140127,TMAX,295,"","",S,"",2014
NZ000093994,20140127,TMIN,231,"","",S,"",2014
NZ000933090,20140127,TMAX,204,"","",S,"",2014
NZ000933090,20140127,TMIN,77,"","",S,"",2014
NZ000936150,20140127,TMAX,180,"","",S,"",2014
NZM00093110,20140127,TMAX,202,"","",S,"",2014
NZM00093439,20140127,TMAX,164,"","",S,"",2014
NZM00093439,20140127,TMIN,111,"","",S,"",2014
NZM00093678,20140127,TMAX,152,"","",S,"",2014
NZM00093678,20140127,TMIN,95,"","",S,"",2014
NZM00093781,20140127,TMAX,180,"","",S,"",2014
NZ000093292,20140128,TMAX,190,"","",S,"",2014
NZ000093292,20140128,TMIN,124,"","",S,"",2014
NZ000093417,20140128,TMAX,201,"","",S,"",2014
NZ000093417,20140128,TMIN,62,"","",S,"",2014
NZ000093844,20140128,TMAX,200,"","",S,"",2014
NZ000093994,20140128,TMAX,263,"","",S,"",2014
NZ000933090,20140128,TMAX,201,"","",S,"",2014
NZ000933090,20140128,TMIN,104,"","",S,"",2014
NZ000936150,20140128,TMAX,222,"","",S,"",2014
NZ000936150,20140128,TMIN,32,"","",S,"",2014
NZM00093110,20140128,TMAX,207,"","",S,"",2014
NZM00093110,20140128,TMIN,122,"","",S,"",2014
NZM00093439,20140128,TMAX,173,"","",S,"",2014
NZM00093678,20140128,TMIN,94,"","",S,"",2014
NZM00093781,20140128,TMAX,222,"","",S,"",2014
NZM00093781,20140128,TMIN,32,"","",S,"",2014
NZ000093292,20140129,TMAX,204,"","",S,"",2014
NZ000093417,20140129,TMAX,202,"","",S,"",2014
NZ000093417,20140129,TMIN,55,"","",S,"",2014
NZ000093844,20140129,TMAX,235,"","",S,"",2014
NZ000093844,20140129,TMIN,72,"","",S,"",2014
NZ000093994,20140129,TMAX,229,"","",S,"",2014
NZ000933090,20140129,TMAX,210,"","",S,"",2014
NZ000933090,20140129,TMIN,91,"","",S,"",2014
NZ000936150,20140129,TMAX,243,"","",S,"",2014
NZ000936150,20140129,TMIN,105,"","",S,"",2014
NZM00093110,20140129,TMAX,225,"","",S,"",2014
NZM00093110,20140129,TMIN,117,"","",S,"",2014
NZM00093439,20140129,TMAX,222,"","",S,"",2014
NZM00093439,20140129,TMIN,101,"","",S,"",2014
NZM00093678,20140129,TMAX,193,"","",S,"",2014
NZM00093678,20140129,TMIN,112,"","",S,"",2014
NZM00093781,20140129,TMAX,243,"","",S,"",2014
NZM00093781,20140129,TMIN,105,"","",S,"",2014
NZ000093292,20140130,TMAX,245,"","",S,"",2014
NZ000093292,20140130,TMIN,86,"","",S,"",2014
NZ000093417,20140130,TMAX,215,"","",S,"",2014
NZ000093417,20140130,TMIN,145,"","",S,"",2014
NZ000093844,20140130,TMAX,155,"","",S,"",2014
NZ000093994,20140130,TMIN,195,"","",S,"",2014
NZ000933090,20140130,TMAX,223,"","",S,"",2014
NZ000933090,20140130,TMIN,98,"","",S,"",2014
NZ000936150,20140130,TMAX,212,"","",S,"",2014
NZM00093110,20140130,TMAX,222,"","",S,"",2014
NZM00093439,20140130,TMAX,225,"","",S,"",2014
NZM00093678,20140130,TMAX,182,"","",S,"",2014
NZM00093781,20140130,TMAX,212,"","",S,"",2014
NZ000093292,20140131,TMAX,199,"","",S,"",2014
NZ000093292,20140131,TMIN,162,"","",S,"",2014
NZ000093417,20140131,TMAX,235,"","",S,"",2014
NZ000093844,20140131,TMAX,186,"","",S,"",2014
NZ000093844,20140131,TMIN,31,"","",S,"",2014
NZ000933090,20140131,TMAX,245,"","",S,"",2014
NZ000936150,20140131,TMAX,175,"","",S,"",2014
NZ000936150,20140131,TMIN,114,"","",S,"",2014
NZM00093110,20140131,TMAX,253,"","",S,"",2014
NZM00093110,20140131,TMIN,137,"","",S,"",2014
NZM00093439,20140131,TMAX,203,"","",S,"",2014
NZM00093678,20140131,TMAX,163,"","",S,"",2014
NZM00093678,20140131,TMIN,118,"","",S,"",2014
NZM00093781,20140131,TMAX,175,"","",S,"",2014
NZM00093781,20140131,TMIN,114,"","",S,"",2014
NZ000093292,20140201,TMAX,201,"","",S,"",2014
NZ000093292,20140201,TMIN,152,"","",S,"",2014
NZ000093417,20140201,TMAX,227,"","",S,"",2014
NZ000093417,20140201,TMIN,87,"","",S,"",2014
NZ000093844,20140201,TMAX,162,"","",S,"",2014
NZ000093844,20140201,TMIN,96,"","",S,"",2014
NZ000093994,20140201,TMAX,238,"","",S,"",2014
NZ000093994,20140201,TMIN,195,"","",S,"",2014
NZ000933090,20140201,TMAX,236,"","",S,"",2014
NZ000936150,20140201,TMAX,200,"","",S,"",2014
NZM00093110,20140201,TMAX,238,"","",S,"",2014
NZM00093110,20140201,TMIN,141,"","",S,"",2014
NZM00093439,20140201,TMAX,187,"","",S,"",2014
NZM00093439,20140201,TMIN,135,"","",S,"",2014
NZM00093678,20140201,TMAX,177,"","",S,"",2014
NZM00093781,20140201,TMAX,200,"","",S,"",2014
NZ000093292,20140202,TMAX,210,"","",S,"",2014
NZ000093417,20140202,TMAX,226,"","",S,"",2014
NZ000093844,20140202,TMAX,175,"","",S,"",2014
NZ000093994,20140202,TMAX,257,"","",S,"",2014
NZ000933090,20140202,TMAX,241,"","",S,"",2014
NZ000933090,20140202,TMIN,117,"","",S,"",2014
NZ000936150,20140202,TMAX,210,"","",S,"",2014
NZM00093110,20140202,TMAX,266,"","",S,"",2014
NZM00093110,20140202,TMIN,145,"","",S,"",2014
