Station_ID,DATE,Element,VALUE,Measurement_Flag,Quality_Flag,Source_Flag,Observation_Time,Year
NZ000939450,19480109,TMIN,81,"","",G,"",1948
NZ000093994,19480110,TMAX,238,"","",G,"",1948
NZ000093994,19480110,TMIN,212,"","",G,"",1948
NZ000933090,19480110,TMAX,201,"","",G,"",1948
NZ000933090,19480110,TMIN,96,"","",G,"",1948
NZ000939450,19480110,TMAX,122,"","",G,"",1948
NZ000939450,19480110,TMIN,82,"","",G,"",1948
NZ000093994,19480111,TMAX,247,"","",G,"",1948
NZ000093994,19480111,TMIN,202,"","",G,"",1948
NZ000933090,19480111,TMAX,202,"","",G,"",1948
NZ000933090,19480111,TMIN,123,"","",G,"",1948
NZ000939450,19480111,TMAX,105,"","",G,"",1948
NZ000939450,19480111,TMIN,85,"","",G,"",1948
NZ000093994,19480112,TMAX,238,"","",G,"",1948
NZ000093994,19480112,TMIN,189,"","",G,"",1948
NZ000933090,19480112,TMAX,204,"","",G,"",1948
NZ000933090,19480112,TMIN,103,"","",G,"",1948
NZ000939450,19480112,TMAX,102,"","",G,"",1948
NZ000939450,19480112,TMIN,85,"","",G,"",1948
NZ000093994,19480113,TMAX,234,"","",G,"",1948
NZ000093994,19480113,TMIN,172,"","",G,"",1948
NZ000933090,19480113,TMAX,204,"","",G,"",1948
NZ000933090,19480113,TMIN,107,"","",G,"",1948
NZ000939450,19480113,TMAX,105,"","",G,"",1948
NZ000939450,19480113,TMIN,64,"","",G,"",1948
NZ000093994,19480114,TMAX,239,"","",G,"",1948
NZ000093994,19480114,TMIN,172,"","",G,"",1948
NZ000933090,19480114,TMAX,211,"","",G,"",1948
NZ000933090,19480114,TMIN,156,"","",G,"",1948
NZ000939450,19480114,TMAX,124,"","",G,"",1948
NZ000939450,19480114,TMIN,63,"","",G,"",1948
NZ000093994,19480115,TMAX,238,"","",G,"",1948
NZ000093994,19480115,TMIN,185,"","",G,"",1948
NZ000933090,19480115,TMAX,202,"","",G,"",1948
NZ000933090,19480115,TMIN,166,"","",G,"",1948
NZ000939450,19480115,TMAX,94,"","",G,"",1948
NZ000939450,19480115,TMIN,57,"","",G,"",1948
NZ000093994,19480116,TMAX,239,"","",G,"",1948
NZ000093994,19480116,TMIN,217,"","",G,"",1948
NZ000933090,19480116,TMAX,196,"","",G,"",1948
NZ000933090,19480116,TMIN,148,"","",G,"",1948
NZ000939450,19480116,TMAX,101,"","",G,"",1948
NZ000939450,19480116,TMIN,65,"","",G,"",1948
NZ000093994,19480117,TMAX,239,"","",G,"",1948
NZ000093994,19480117,TMIN,199,"","",G,"",1948
NZ000933090,19480117,TMAX,221,"","",G,"",1948
NZ000933090,19480117,TMIN,150,"","",G,"",1948
NZ000939450,19480117,TMAX,90,"","",G,"",1948
NZ000939450,19480117,TMIN,49,"","",G,"",1948
NZ000093994,19480118,TMAX,252,"","",G,"",1948
NZ000093994,19480118,TMIN,218,"","",G,"",1948
NZ000933090,19480118,TMAX,187,"","",G,"",1948
NZ000933090,19480118,TMIN,110,"","",G,"",1948
NZ000939450,19480118,TMAX,94,"","",G,"",1948
NZ000939450,19480118,TMIN,43,"","",G,"",1948
NZ000093994,19480119,TMAX,245,"","",G,"",1948
NZ000093994,19480119,TMIN,183,"","",G,"",1948
NZ000933090,19480119,TMAX,194,"","",G,"",1948
NZ000933090,19480119,TMIN,99,"","",G,"",1948
NZ000939450,19480119,TMAX,111,"","",G,"",1948
NZ000939450,19480119,TMIN,72,"","",G,"",1948
NZ000093994,19480120,TMAX,248,"","",G,"",1948
NZ000093994,19480120,TMIN,186,"","",G,"",1948
NZ000933090,19480120,TMAX,215,"","",G,"",1948
NZ000933090,19480120,TMIN,94,"","",G,"",1948
NZ000939450,19480120,TMAX,104,"","",G,"",1948
NZ000939450,19480120,TMIN,88,"","",G,"",1948
NZ000093994,19480121,TMAX,247,"","",G,"",1948
NZ000093994,19480121,TMIN,209,"","",G,"",1948
NZ000933090,19480121,TMAX,213,"","",G,"",1948
NZ000933090,19480121,TMIN,149,"","",G,"",1948
NZ000939450,19480121,TMAX,126,"","",G,"",1948
NZ000939450,19480121,TMIN,84,"","",G,"",1948
NZ000093994,19480122,TMAX,246,"","",G,"",1948
NZ000093994,19480122,TMIN,199,"","",G,"",1948
NZ000933090,19480122,TMAX,213,"","",G,"",1948
NZ000933090,19480122,TMIN,134,"","",G,"",1948
NZ000939450,19480122,TMAX,97,"","",G,"",1948
NZ000939450,19480122,TMIN,43,"","",G,"",1948
NZ000093994,19480123,TMAX,248,"","",G,"",1948
NZ000093994,19480123,TMIN,183,"","",G,"",1948
NZ000933090,19480123,TMAX,221,"","",G,"",1948
NZ000933090,19480123,TMIN,100,"","",G,"",1948
NZ000939450,19480123,TMAX,104,"","",G,"",1948
NZ000939450,19480123,TMIN,72,"","",G,"",1948
NZ000093994,19480124,TMAX,248,"","",G,"",1948
NZ000093994,19480124,TMIN,195,"","",G,"",1948
NZ000933090,19480124,TMAX,207,"","",G,"",1948
NZ000933090,19480124,TMIN,121,"","",G,"",1948
NZ000939450,19480124,TMAX,96,"","",G,"",1948
NZ000939450,19480124,TMIN,43,"","",G,"",1948
NZ000093994,19480125,TMAX,244,"","",G,"",1948
NZ000093994,19480125,TMIN,176,"","",G,"",1948
NZ000933090,19480125,TMAX,214,"","",G,"",1948
NZ000933090,19480125,TMIN,110,"","",G,"",1948
NZ000939450,19480125,TMAX,89,"","",G,"",1948
NZ000939450,19480125,TMIN,51,"","",G,"",1948
NZ000093994,19480126,TMAX,245,"","",G,"",1948
NZ000093994,19480126,TMIN,178,"","",G,"",1948
NZ000933090,19480126,TMAX,224,"","",G,"",1948
NZ000933090,19480126,TMIN,128,"","",G,"",1948
NZ000939450,19480126,TMAX,99,"","",G,"",1948
NZ000939450,19480126,TMIN,45,"","",G,"",1948
NZ000093994,19480127,TMAX,246,"","",G,"",1948
NZ000093994,19480127,TMIN,176,"","",G,"",1948
NZ000933090,19480127,TMAX,235,"","",G,"",1948
NZ000933090,19480127,TMIN,122,"","",G,"",1948
NZ000939450,19480127,TMAX,107,"","",G,"",1948
NZ000939450,19480127,TMIN,76,"","",G,"",1948
NZ000093994,19480128,TMAX,245,"","",G,"",1948
NZ000093994,19480128,TMIN,210,"","",G,"",1948
NZ000933090,19480128,TMAX,223,"","",G,"",1948
NZ000933090,19480128,TMIN,133,"","",G,"",1948
NZ000939450,19480128,TMAX,128,"","",G,"",1948
NZ000939450,19480128,TMIN,91,"","",G,"",1948
NZ000093994,19480129,TMAX,247,"","",G,"",1948
NZ000093994,19480129,TMIN,205,"","",G,"",1948
NZ000933090,19480129,TMAX,229,"","",G,"",1948
NZ000933090,19480129,TMIN,148,"","",G,"",1948
NZ000939450,19480129,TMAX,129,"","",G,"",1948
NZ000939450,19480129,TMIN,86,"","",G,"",1948
NZ000093994,19480130,TMAX,235,"","",G,"",1948
NZ000093994,19480130,TMIN,208,"","",G,"",1948
NZ000933090,19480130,TMAX,223,"","",G,"",1948
NZ000933090,19480130,TMIN,171,"","",G,"",1948
NZ000939450,19480130,TMAX,106,"","",G,"",1948
NZ000939450,19480130,TMIN,63,"","",G,"",1948
NZ000093994,19480131,TMAX,239,"","",G,"",1948
NZ000093994,19480131,TMIN,196,"","",G,"",1948
NZ000933090,19480131,TMAX,243,"","",G,"",1948
NZ000933090,19480131,TMIN,177,"","",G,"",1948
NZ000939450,19480131,TMAX,104,"","",G,"",1948
NZ000939450,19480131,TMIN,55,"","",G,"",1948
NZ000093994,19480201,TMAX,229,"","",G,"",1948
NZ000093994,19480201,TMIN,209,"","",G,"",1948
NZ000933090,19480201,TMAX,254,"","",G,"",1948
NZ000933090,19480201,TMIN,187,"","",G,"",1948
NZ000939450,19480201,TMAX,117,"","",G,"",1948
NZ000939450,19480201,TMIN,46,"","",G,"",1948
NZ000093994,19480202,TMAX,244,"","",G,"",1948
NZ000093994,19480202,TMIN,211,"","",G,"",1948
NZ000933090,19480202,TMAX,257,"","",G,"",1948
NZ000933090,19480202,TMIN,183,"","",G,"",1948
NZ000939450,19480202,TMAX,106,"","",G,"",1948
NZ000939450,19480202,TMIN,56,"","",G,"",1948
NZ000093994,19480203,TMAX,250,"","",G,"",1948
NZ000093994,19480203,TMIN,188,"","",G,"",1948
NZ000933090,19480203,TMAX,222,"","",G,"",1948
NZ000933090,19480203,TMIN,166,"","",G,"",1948
NZ000939450,19480203,TMAX,92,"","",G,"",1948
NZ000939450,19480203,TMIN,62,"","",G,"",1948
NZ000093994,19480204,TMAX,256,"","",G,"",1948
NZ000093994,19480204,TMIN,217,"","",G,"",1948
NZ000933090,19480204,TMAX,222,"","",G,"",1948
NZ000933090,19480204,TMIN,140,"","",G,"",1948
NZ000939450,19480204,TMAX,112,"","",G,"",1948
NZ000939450,19480204,TMIN,66,"","",G,"",1948
NZ000093994,19480205,TMAX,233,"","",G,"",1948
NZ000093994,19480205,TMIN,201,"","",G,"",1948
NZ000933090,19480205,TMAX,238,"","",G,"",1948
NZ000933090,19480205,TMIN,133,"","",G,"",1948
NZ000939450,19480205,TMAX,109,"","",G,"",1948
NZ000939450,19480205,TMIN,74,"","",G,"",1948
NZ000093994,19480206,TMAX,244,"","",G,"",1948
NZ000093994,19480206,TMIN,200,"","",G,"",1948
NZ000933090,19480206,TMAX,261,"","",G,"",1948
NZ000933090,19480206,TMIN,100,"","",G,"",1948
NZ000939450,19480206,TMAX,121,"","",G,"",1948
NZ000939450,19480206,TMIN,100,"","",G,"",1948
NZ000093994,19480207,TMAX,257,"","",G,"",1948
NZ000093994,19480207,TMIN,188,"","",G,"",1948
NZ000933090,19480207,TMAX,241,"","",G,"",1948
NZ000933090,19480207,TMIN,161,"","",G,"",1948
NZ000939450,19480207,TMAX,112,"","",G,"",1948
NZ000939450,19480207,TMIN,72,"","",G,"",1948
NZ000093994,19480208,TMAX,256,"","",G,"",1948
NZ000093994,19480208,TMIN,189,"","",G,"",1948
NZ000933090,19480208,TMAX,231,"","",G,"",1948
NZ000933090,19480208,TMIN,129,"","",G,"",1948
NZ000939450,19480208,TMAX,111,"","",G,"",1948
NZ000939450,19480208,TMIN,42,"","",G,"",1948
NZ000093994,19480209,TMAX,246,"","",G,"",1948
NZ000093994,19480209,TMIN,185,"","",G,"",1948
NZ000933090,19480209,TMAX,193,"","",G,"",1948
NZ000933090,19480209,TMIN,73,"","",G,"",1948
NZ000939450,19480209,TMAX,94,"","",G,"",1948
NZ000939450,19480209,TMIN,61,"","",G,"",1948
NZ000093994,19480210,TMAX,254,"","",G,"",1948
NZ000093994,19480210,TMIN,202,"","",G,"",1948
NZ000933090,19480210,TMAX,211,"","",G,"",1948
NZ000933090,19480210,TMIN,105,"","",G,"",1948
NZ000939450,19480210,TMAX,106,"","",G,"",1948
NZ000939450,19480210,TMIN,90,"","",G,"",1948
NZ000093994,19480211,TMAX,232,"","",G,"",1948
NZ000093994,19480211,TMIN,189,"","",G,"",1948
NZ000933090,19480211,TMAX,213,"","",G,"",1948
NZ000933090,19480211,TMIN,148,"","",G,"",1948
NZ000939450,19480211,TMAX,111,"","",G,"",1948
NZ000939450,19480211,TMIN,68,"","",G,"",1948
NZ000093994,19480212,TMAX,238,"","",G,"",1948
NZ000093994,19480212,TMIN,189,"","",G,"",1948
NZ000933090,19480212,TMAX,228,"","",G,"",1948
NZ000933090,19480212,TMIN,124,"","",G,"",1948
NZ000939450,19480212,TMAX,117,"","",G,"",1948
NZ000939450,19480212,TMIN,87,"","",G,"",1948
NZ000093994,19480213,TMAX,228,"","",G,"",1948
NZ000093994,19480213,TMIN,182,"","",G,"",1948
NZ000933090,19480213,TMAX,263,"","",G,"",1948
NZ000933090,19480213,TMIN,119,"","",G,"",1948
NZ000939450,19480213,TMAX,117,"","",G,"",1948
NZ000939450,19480213,TMIN,81,"","",G,"",1948
NZ000093994,19480214,TMAX,234,"","",G,"",1948
NZ000093994,19480214,TMIN,172,"","",G,"",1948
NZ000933090,19480214,TMAX,232,"","",G,"",1948
NZ000933090,19480214,TMIN,83,"","",G,"",1948
NZ000939450,19480214,TMAX,105,"","",G,"",1948
NZ000939450,19480214,TMIN,66,"","",G,"",1948
NZ000093994,19480215,TMAX,217,"","",G,"",1948
NZ000093994,19480215,TMIN,183,"","",G,"",1948
NZ000933090,19480215,TMAX,229,"","",G,"",1948
NZ000933090,19480215,TMIN,153,"","",G,"",1948
NZ000939450,19480215,TMAX,117,"","",G,"",1948
NZ000939450,19480215,TMIN,46,"","",G,"",1948
NZ000093994,19480216,TMAX,231,"","",G,"",1948
NZ000093994,19480216,TMIN,183,"","",G,"",1948
NZ000933090,19480216,TMAX,227,"","",G,"",1948
NZ000933090,19480216,TMIN,143,"","",G,"",1948
NZ000939450,19480216,TMAX,114,"","",G,"",1948
NZ000939450,19480216,TMIN,36,"","",G,"",1948
NZ000093994,19480217,TMAX,233,"","",G,"",1948
NZ000093994,19480217,TMIN,194,"","",G,"",1948
NZ000933090,19480217,TMAX,224,"","",G,"",1948
NZ000933090,19480217,TMIN,146,"","",G,"",1948
NZ000939450,19480217,TMAX,116,"","",G,"",1948
NZ000939450,19480217,TMIN,89,"","",G,"",1948
NZ000093994,19480218,TMAX,244,"","",G,"",1948
NZ000093994,19480218,TMIN,191,"","",G,"",1948
NZ000933090,19480218,TMAX,218,"","",G,"",1948
NZ000933090,19480218,TMIN,129,"","",G,"",1948
NZ000939450,19480218,TMAX,109,"","",G,"",1948
NZ000939450,19480218,TMIN,89,"","",G,"",1948
NZ000093994,19480219,TMAX,246,"","",G,"",1948
NZ000093994,19480219,TMIN,171,"","",G,"",1948
NZ000933090,19480219,TMAX,218,"","",G,"",1948
NZ000933090,19480219,TMIN,127,"","",G,"",1948
NZ000939450,19480219,TMAX,116,"","",G,"",1948
NZ000939450,19480219,TMIN,79,"","",G,"",1948
NZ000093994,19480220,TMAX,247,"","",G,"",1948
NZ000093994,19480220,TMIN,181,"","",G,"",1948
NZ000933090,19480220,TMAX,224,"","",G,"",1948
NZ000933090,19480220,TMIN,145,"","",G,"",1948
NZ000939450,19480220,TMAX,128,"","",G,"",1948
NZ000939450,19480220,TMIN,49,"","",G,"",1948
NZ000093994,19480221,TMAX,250,"","",G,"",1948
NZ000093994,19480221,TMIN,182,"","",G,"",1948
NZ000933090,19480221,TMAX,236,"","",G,"",1948
NZ000933090,19480221,TMIN,72,"","",G,"",1948
NZ000939450,19480221,TMAX,100,"","",G,"",1948
NZ000939450,19480221,TMIN,61,"","",G,"",1948
NZ000093994,19480222,TMAX,251,"","",G,"",1948
NZ000093994,19480222,TMIN,205,"","",G,"",1948
NZ000933090,19480222,TMAX,227,"","",G,"",1948
NZ000933090,19480222,TMIN,78,"","",G,"",1948
NZ000939450,19480222,TMAX,111,"","",G,"",1948
NZ000939450,19480222,TMIN,61,"","",G,"",1948
NZ000093994,19480223,TMAX,256,"","",G,"",1948
NZ000093994,19480223,TMIN,209,"","",G,"",1948
NZ000933090,19480223,TMAX,217,"","",G,"",1948
NZ000933090,19480223,TMIN,156,"","",G,"",1948
NZ000939450,19480223,TMAX,105,"","",G,"",1948
NZ000939450,19480223,TMIN,17,"","",G,"",1948
NZ000093994,19480224,TMAX,252,"","",G,"",1948
NZ000093994,19480224,TMIN,215,"","",G,"",1948
NZ000933090,19480224,TMAX,197,"","",G,"",1948
NZ000933090,19480224,TMIN,98,"","",G,"",1948
NZ000939450,19480224,TMAX,108,"","",G,"",1948
NZ000939450,19480224,TMIN,38,"","",G,"",1948
NZ000093994,19480225,TMAX,247,"","",G,"",1948
NZ000093994,19480225,TMIN,219,"","",G,"",1948
NZ000933090,19480225,TMAX,205,"","",G,"",1948
NZ000933090,19480225,TMIN,103,"","",G,"",1948
NZ000939450,19480225,TMAX,98,"","",G,"",1948
NZ000939450,19480225,TMIN,49,"","",G,"",1948
NZ000093994,19480226,TMAX,242,"","",G,"",1948
NZ000093994,19480226,TMIN,198,"","",G,"",1948
NZ000933090,19480226,TMAX,208,"","",G,"",1948
NZ000933090,19480226,TMIN,98,"","",G,"",1948
NZ000939450,19480226,TMAX,100,"","",G,"",1948
NZ000939450,19480226,TMIN,71,"","",G,"",1948
NZ000093994,19480227,TMAX,256,"","",G,"",1948
NZ000093994,19480227,TMIN,214,"","",G,"",1948
NZ000933090,19480227,TMAX,202,"","",G,"",1948
NZ000933090,19480227,TMIN,108,"","",G,"",1948
NZ000939450,19480227,TMAX,113,"","",G,"",1948
NZ000939450,19480227,TMIN,88,"","",G,"",1948
NZ000093994,19480228,TMAX,250,"","",G,"",1948
NZ000093994,19480229,TMAX,259,"","",G,"",1948
NZ000093994,19480228,TMIN,200,"","",G,"",1948
NZ000093994,19480229,TMIN,214,"","",G,"",1948
NZ000933090,19480228,TMAX,218,"","",G,"",1948
NZ000933090,19480229,TMAX,236,"","",G,"",1948
NZ000933090,19480228,TMIN,111,"","",G,"",1948
NZ000933090,19480229,TMIN,121,"","",G,"",1948
NZ000939450,19480228,TMAX,99,"","",G,"",1948
NZ000939450,19480229,TMAX,116,"","",G,"",1948
NZ000939450,19480228,TMIN,33,"","",G,"",1948
NZ000939450,19480229,TMIN,61,"","",G,"",1948
NZ000093994,19480301,TMAX,253,"","",G,"",1948
NZ000093994,19480301,TMIN,212,"","",G,"",1948
NZ000933090,19480301,TMAX,240,"","",G,"",1948
NZ000933090,19480301,TMIN,172,"","",G,"",1948
NZ000939450,19480301,TMAX,167,"","",G,"",1948
NZ000939450,19480301,TMIN,101,"","",G,"",1948
NZ000093994,19480302,TMAX,244,"","",G,"",1948
NZ000093994,19480302,TMIN,201,"","",G,"",1948
NZ000933090,19480302,TMAX,239,"","",G,"",1948
NZ000933090,19480302,TMIN,184,"","",G,"",1948
NZ000939450,19480302,TMAX,128,"","",G,"",1948
NZ000939450,19480302,TMIN,82,"","",G,"",1948
NZ000093994,19480303,TMAX,244,"","",G,"",1948
NZ000093994,19480303,TMIN,193,"","",G,"",1948
NZ000933090,19480303,TMAX,238,"","",G,"",1948
NZ000933090,19480303,TMIN,86,"","",G,"",1948
NZ000939450,19480303,TMAX,89,"","",G,"",1948
NZ000939450,19480303,TMIN,49,"","",G,"",1948
NZ000093994,19480304,TMAX,241,"","",G,"",1948
NZ000093994,19480304,TMIN,216,"","",G,"",1948
NZ000933090,19480304,TMAX,213,"","",G,"",1948
NZ000933090,19480304,TMIN,133,"","",G,"",1948
NZ000939450,19480304,TMAX,109,"","",G,"",1948
NZ000939450,19480304,TMIN,4,"","",G,"",1948
NZ000093994,19480305,TMAX,245,"","",G,"",1948
NZ000093994,19480305,TMIN,205,"","",G,"",1948
NZ000933090,19480305,TMAX,204,"","",G,"",1948
NZ000933090,19480305,TMIN,112,"","",G,"",1948
NZ000939450,19480305,TMAX,109,"","",G,"",1948
NZ000939450,19480305,TMIN,80,"","",G,"",1948
NZ000093994,19480306,TMAX,232,"","",G,"",1948
NZ000093994,19480306,TMIN,191,"","",G,"",1948
NZ000933090,19480306,TMAX,211,"","",G,"",1948
NZ000933090,19480306,TMIN,89,"","",G,"",1948
NZ000939450,19480306,TMAX,112,"","",G,"",1948
NZ000939450,19480306,TMIN,39,"","",G,"",1948
NZ000093994,19480307,TMAX,239,"","",G,"",1948
NZ000093994,19480307,TMIN,215,"","",G,"",1948
NZ000933090,19480307,TMAX,214,"","",G,"",1948
NZ000933090,19480307,TMIN,71,"","",G,"",1948
NZ000939450,19480307,TMAX,108,"","",G,"",1948
NZ000939450,19480307,TMIN,74,"","",G,"",1948
NZ000093994,19480308,TMAX,245,"","",G,"",1948
NZ000093994,19480308,TMIN,210,"","",G,"",1948
NZ000933090,19480308,TMAX,222,"","",G,"",1948
NZ000933090,19480308,TMIN,99,"","",G,"",1948
NZ000939450,19480308,TMAX,116,"","",G,"",1948
NZ000939450,19480308,TMIN,66,"","",G,"",1948
NZ000093994,19480309,TMAX,252,"","",G,"",1948
NZ000093994,19480309,TMIN,178,"","",G,"",1948
NZ000933090,19480309,TMAX,214,"","",G,"",1948
NZ000933090,19480309,TMIN,120,"","",G,"",1948
NZ000939450,19480309,TMAX,103,"","",G,"",1948
NZ000939450,19480309,TMIN,66,"","",G,"",1948
NZ000093994,19480310,TMAX,255,"","",G,"",1948
NZ000093994,19480310,TMIN,186,"","",G,"",1948
NZ000933090,19480310,TMAX,201,"","",G,"",1948
NZ000933090,19480310,TMIN,67,"","",G,"",1948
NZ000939450,19480310,TMAX,104,"","",G,"",1948
NZ000939450,19480310,TMIN,69,"","",G,"",1948
NZ000093994,19480311,TMAX,256,"","",G,"",1948
NZ000093994,19480311,TMIN,177,"","",G,"",1948
NZ000933090,19480311,TMAX,217,"","",G,"",1948
NZ000933090,19480311,TMIN,151,"","",G,"",1948
NZ000939450,19480311,TMAX,129,"","",G,"",1948
NZ000939450,19480311,TMIN,54,"","",G,"",1948
NZ000093994,19480312,TMAX,256,"","",G,"",1948
NZ000093994,19480312,TMIN,213,"","",G,"",1948
NZ000933090,19480312,TMAX,182,"","",G,"",1948
NZ000933090,19480312,TMIN,107,"","",G,"",1948
NZ000939450,19480312,TMAX,99,"","",G,"",1948
NZ000939450,19480312,TMIN,46,"","",G,"",1948
NZ000093994,19480313,TMAX,255,"","",G,"",1948
NZ000093994,19480313,TMIN,226,"","",G,"",1948
NZ000933090,19480313,TMAX,208,"","",G,"",1948
NZ000933090,19480313,TMIN,133,"","",G,"",1948
NZ000939450,19480313,TMAX,98,"","",G,"",1948
NZ000939450,19480313,TMIN,56,"","",G,"",1948
NZ000093994,19480314,TMAX,246,"","",G,"",1948
NZ000093994,19480314,TMIN,221,"","",G,"",1948
NZ000933090,19480314,TMAX,224,"","",G,"",1948
NZ000933090,19480314,TMIN,139,"","",G,"",1948
NZ000939450,19480314,TMAX,111,"","",G,"",1948
NZ000939450,19480314,TMIN,91,"","",G,"",1948
NZ000093994,19480315,TMAX,238,"","",G,"",1948
NZ000093994,19480315,TMIN,228,"","",G,"",1948
NZ000933090,19480315,TMAX,249,"","",G,"",1948
NZ000933090,19480315,TMIN,167,"","",G,"",1948
NZ000939450,19480315,TMAX,111,"","",G,"",1948
NZ000939450,19480315,TMIN,63,"","",G,"",1948
NZ000093994,19480316,TMAX,244,"","",G,"",1948
NZ000093994,19480316,TMIN,210,"","",G,"",1948
NZ000933090,19480316,TMAX,218,"","",G,"",1948
NZ000933090,19480316,TMIN,150,"","",G,"",1948
NZ000939450,19480316,TMAX,97,"","",G,"",1948
NZ000939450,19480316,TMIN,75,"","",G,"",1948
NZ000093994,19480317,TMAX,266,"","",G,"",1948
NZ000093994,19480317,TMIN,200,"","",G,"",1948
NZ000933090,19480317,TMAX,214,"","",G,"",1948
NZ000933090,19480317,TMIN,111,"","",G,"",1948
NZ000939450,19480317,TMAX,99,"","",G,"",1948
NZ000939450,19480317,TMIN,85,"","",G,"",1948
NZ000093994,19480318,TMAX,255,"","",G,"",1948
NZ000093994,19480318,TMIN,194,"","",G,"",1948
NZ000933090,19480318,TMAX,221,"","",G,"",1948
NZ000933090,19480318,TMIN,111,"","",G,"",1948
NZ000939450,19480318,TMAX,116,"","",G,"",1948
NZ000939450,19480318,TMIN,90,"","",G,"",1948
NZ000093994,19480319,TMAX,251,"","",G,"",1948
NZ000093994,19480319,TMIN,193,"","",G,"",1948
NZ000933090,19480319,TMAX,202,"","",G,"",1948
NZ000933090,19480319,TMIN,99,"","",G,"",1948
NZ000939450,19480319,TMAX,128,"","",G,"",1948
NZ000939450,19480319,TMIN,67,"","",G,"",1948
NZ000093994,19480320,TMAX,239,"","",G,"",1948
NZ000093994,19480320,TMIN,168,"","",G,"",1948
NZ000933090,19480320,TMAX,216,"","",G,"",1948
NZ000933090,19480320,TMIN,103,"","",G,"",1948
NZ000939450,19480320,TMAX,86,"","",G,"",1948
NZ000939450,19480320,TMIN,55,"","",G,"",1948
NZ000093994,19480321,TMAX,241,"","",G,"",1948
NZ000093994,19480321,TMIN,167,"","",G,"",1948
NZ000933090,19480321,TMAX,181,"","",G,"",1948
NZ000933090,19480321,TMIN,131,"","",G,"",1948
NZ000939450,19480321,TMAX,104,"","",G,"",1948
NZ000939450,19480321,TMIN,52,"","",G,"",1948
NZ000093994,19480322,TMAX,233,"","",G,"",1948
NZ000093994,19480322,TMIN,177,"","",G,"",1948
NZ000933090,19480322,TMAX,206,"","",G,"",1948
NZ000933090,19480322,TMIN,131,"","",G,"",1948
NZ000939450,19480322,TMAX,94,"","",G,"",1948
NZ000939450,19480322,TMIN,45,"","",G,"",1948
NZ000093994,19480323,TMAX,245,"","",G,"",1948
NZ000093994,19480323,TMIN,194,"","",G,"",1948
NZ000933090,19480323,TMAX,192,"","",G,"",1948
NZ000933090,19480323,TMIN,77,"","",G,"",1948
