Station_ID,DATE,Element,VALUE,Measurement_Flag,Quality_Flag,Source_Flag,Observation_Time,Year
NZ000093292,20210101,TMIN,115,"","",S,"",2021
NZ000093417,20210101,TMAX,201,"","",S,"",2021
NZ000093417,20210101,TMIN,94,"","",S,"",2021
NZ000093844,20210101,TMAX,172,"","",S,"",2021
NZ000093844,20210101,TMIN,125,"","",S,"",2021
NZ000093994,20210101,TMAX,241,"","",S,"",2021
NZ000093994,20210101,TMIN,152,"","",S,"",2021
NZ000933090,20210101,TMAX,206,"","",S,"",2021
NZ000933090,20210101,TMIN,97,"","",S,"",2021
NZ000936150,20210101,TMAX,209,"","",S,"",2021
NZ000936150,20210101,TMIN,131,"","",S,"",2021
NZ000939450,20210101,TMAX,134,"","",S,"",2021
NZ000939450,20210101,TMIN,43,"","",S,"",2021
NZM00093110,20210101,TMAX,245,"","",S,"",2021
NZM00093110,20210101,TMIN,130,"","",S,"",2021
NZM00093439,20210101,TMAX,204,"","",S,"",2021
NZM00093439,20210101,TMIN,134,"","",S,"",2021
NZM00093678,20210101,TMAX,192,"","",S,"",2021
NZM00093678,20210101,TMIN,118,"","",S,"",2021
NZM00093781,20210101,TMAX,209,"","",S,"",2021
NZM00093781,20210101,TMIN,131,"","",S,"",2021
NZM00093929,20210101,TMAX,125,"","",S,"",2021
NZM00093929,20210101,TMIN,48,"","",S,"",2021
NZ000093292,20210102,TMAX,273,"","",S,"",2021
NZ000093292,20210102,TMIN,143,"","",S,"",2021
NZ000093417,20210102,TMAX,213,"","",S,"",2021
NZ000093417,20210102,TMIN,159,"","",S,"",2021
NZ000093844,20210102,TMAX,154,"","",S,"",2021
NZ000093844,20210102,TMIN,117,"","",S,"",2021
NZ000093994,20210102,TMAX,248,"","",S,"",2021
NZ000093994,20210102,TMIN,178,"","",S,"",2021
NZ000933090,20210102,TMIN,140,"","",S,"",2021
NZ000936150,20210102,TMIN,138,"","",S,"",2021
NZ000939450,20210102,TMAX,139,"","",S,"",2021
NZ000939450,20210102,TMIN,43,"","",S,"",2021
NZM00093110,20210102,TMAX,244,"","",S,"",2021
NZM00093110,20210102,TMIN,163,"","",S,"",2021
NZM00093439,20210102,TMAX,222,"","",S,"",2021
NZM00093439,20210102,TMIN,157,"","",S,"",2021
NZM00093678,20210102,TMIN,129,"","",S,"",2021
NZM00093781,20210102,TMIN,138,"","",S,"",2021
NZM00093929,20210102,TMAX,129,"","",S,"",2021
NZM00093929,20210102,TMIN,48,"","",S,"",2021
NZ000093292,20210103,TMIN,138,"","",S,"",2021
NZ000093417,20210103,TMAX,220,"","",S,"",2021
NZ000093417,20210103,TMIN,157,"","",S,"",2021
NZ000093844,20210103,TMIN,115,"","",S,"",2021
NZ000093994,20210103,TMAX,248,"","",S,"",2021
NZ000093994,20210103,TMIN,198,"","",S,"",2021
NZ000933090,20210103,TMAX,213,"","",S,"",2021
NZ000933090,20210103,TMIN,115,"","",S,"",2021
NZ000936150,20210103,TMAX,235,"","",S,"",2021
NZ000936150,20210103,TMIN,90,"","",S,"",2021
NZ000939450,20210103,TMAX,142,"","",S,"",2021
NZ000939450,20210103,TMIN,68,"","",S,"",2021
NZM00093110,20210103,TMAX,234,"","",S,"",2021
NZM00093110,20210103,TMIN,163,"","",S,"",2021
NZM00093439,20210103,TMIN,157,"","",S,"",2021
NZM00093678,20210103,TMAX,212,"","",S,"",2021
NZM00093678,20210103,TMIN,129,"","",S,"",2021
NZM00093781,20210103,TMAX,235,"","",S,"",2021
NZM00093781,20210103,TMIN,90,"","",S,"",2021
NZM00093929,20210103,TMAX,133,"","",S,"",2021
NZM00093929,20210103,TMIN,62,"","",S,"",2021
NZ000093292,20210104,TMAX,261,"","",S,"",2021
NZ000093292,20210104,TMIN,137,"","",S,"",2021
NZ000093417,20210104,TMAX,210,"","",S,"",2021
NZ000093417,20210104,TMIN,117,"","",S,"",2021
NZ000093844,20210104,TMAX,167,"","",S,"",2021
NZ000093844,20210104,TMIN,109,"","",S,"",2021
NZ000093994,20210104,TMAX,249,"","",S,"",2021
NZ000093994,20210104,TMIN,209,"","",S,"",2021
